19.652,18.75,22.861,22.217,21.345,22.47,21.711,21.93,21.912,21.865,22.085,22.616,22.26,22.494,18.883,20.07,19.102,18.749,22.686,19.119,22.217,22.261,22.156,22.217,22.749,22.05,19.378,19.46,21.779,21.418,22.748,21.893,22.294,21.911,21.682,21.512,21.592,22.085,21.593,20.851,22.13,22.049,19.573,19.46,21.682,22.157,22.495,19.207,18.749,21.623,22.049,22.295,22.591,22.862,22.085,21.76,22.157,22.337,22.396,22.218,22.261,22.592,22.295,22.396,18.173,20.504,19.837,18.612,18.826,22.13,18.612,19.652,18.901,22.494,21.836,21.912,21.711,21.912,22.049,22.085,22.388,22.049,21.836,22.13,22.847,22.129,21.682,19.46,19.327,22.779,23.045,22.058,20.543,19.102,18.769,23.269,21.779,21.76,21.911,21.711,21.76,22.623,21.76,22.058,21.623,22.049,22.26,21.75,22.059,21.711,19.207,19.574,18.769,22.049,21.865,19.378,19.605,19.896,22.861,22.049,21.511,22.906,21.593,20.991,22.862,23.61,23.878,22.261,22.085,22.049,22.156,18.92,19.525,22.058,22.076,19.97,21.711,18.491,18.75,21.47,21.76,22.592,21.827,22.26,22.13,21.911,22.261,20.898,22.049,21.865,21.75,22.05,21.827,18.282,20.91,22.862,22.748,19.605,21.511,21.911,22.663,22.725,22.839,23.08,22.156,22.951,22.129,22.059,22.085,22.157,19.715,19.067,22.891,22.013,21.592,22.295,21.836,22.583,22.058,19.102,19.378,22.388,19.881,20.238,21.827,23.081,21.711,22.157,22.98,21.93,22.112,21.827,22.388,22.049,22.388,21.682,22.95,22.958,22.156,21.248,21.911,22.085,21.183,19.881,19.119,19.048,19.837,19.525
22.663,22.156,26.224,25.505,24.922,25.917,24.813,25.096,25.228,24.941,25.096,26.027,25.758,25.569,22.404,23.584,22.592,21.836,25.95,22.846,25.335,25.634,25.284,25.122,25.962,25.348,22.686,22.847,25.055,24.537,25.739,25.481,25.676,25.385,24.963,24.638,25.059,25.073,24.847,24.065,25.162,25,22.261,22.495,24.945,25.074,25.758,22.592,22.049,24.77,25.139,25.335,25.857,25.98,25.095,25.06,25.228,25.505,25.872,25.301,25.697,25.735,25.481,25.386,21.682,23.357,23.046,22.049,22.085,25.415,21.93,22.462,22.261,25.739,24.964,25.001,24.837,24.89,24.775,25.348,25.301,25.023,25.348,25.122,26.316,25.27,25.068,23.081,22.584,25.861,26.165,25.096,23.661,21.893,22.085,26.317,24.941,25.122,24.889,24.775,24.889,25.633,24.889,25.019,25.162,25.385,25.27,24.889,24.964,24.847,22.624,22.261,22.405,25.228,24.889,22.725,22.495,23.507,26.066,24.837,24.922,26.14,24.847,24.434,25.891,26.563,26.704,25.406,25.301,25.407,24.889,22.338,22.725,24.638,25.162,23.377,24.889,21.836,22.261,24.721,24.889,25.995,24.908,25.122,25.546,24.77,25.069,24.138,25.145,24.847,25.271,24.89,25.073,21.502,23.95,26.105,25.569,22.899,24.813,25.227,26.038,25.95,25.849,26.055,25.059,25.85,24.875,25.167,25.144,25.228,22.98,22.397,25.872,24.889,24.813,25.214,25.162,26.026,25.162,22.495,22.907,25.073,23.015,23.403,25.019,25.909,24.889,25.06,26.14,25.228,25.087,25.096,25.284,24.794,25.369,25,25.979,25.849,25.335,25.14,25.144,25.228,25.019,23.13,22.623,22.013,22.951,23.016
24.537,24.259,27.271,26.62,25.846,26.919,26.259,26.384,26.056,26.307,26.109,26.968,26.811,26.841,24.366,25.48,24.945,24.366,26.933,25,26.37,26.45,26.407,26.357,26.791,26.204,24.79,24.603,25.662,25.816,26.886,26.537,27.06,26.436,25.994,25.626,26.037,25.994,25.969,24.847,26.091,26.307,24.512,24.476,26.235,26.197,26.677,24.259,24.171,25.969,26.518,26.436,27.304,27.347,26.235,26.235,26.407,26.357,26.742,26.357,26.384,26.204,26.28,26.28,23.463,25.57,25.145,24.019,24.221,26.414,24.481,25.122,24.177,26.704,26.141,26.3,25.759,25.816,26.023,26.259,26.141,26.152,26.066,26.141,27.128,26.543,26.235,24.922,24.413,26.93,27.026,26.204,25.14,24.171,23.908,27.173,26.197,26.152,26.055,25.961,25.968,26.639,26.317,26.33,26.091,26.367,26.741,26.091,25.759,25.708,24.177,24.264,24.302,26.038,25.961,24.259,24.313,25.266,27.011,26.141,26.33,27.094,25.994,25.518,26.959,27.421,27.899,26.306,26.437,26.29,26.45,24.138,24.775,25.98,26.193,25.406,25.961,23.955,24.001,25.816,26.066,27.095,25.846,26.317,26.41,25.891,26.259,25.001,26.137,26.197,26.037,26.106,25.858,23.215,25.145,27.336,26.841,24.908,26.026,26.306,26.898,27.037,26.85,27.028,25.98,26.79,26.026,26.067,26.055,26.45,24.775,25.096,27.094,26.387,25.857,26.259,26.407,26.835,26.225,24.603,24.434,26.502,24.475,25.406,26.081,27.26,25.857,26.038,27.186,26.193,26.113,25.991,26.141,25.891,26.44,26.038,27.268,26.965,26.566,26.367,26.41,26.235,25.891,25.368,24.307,24.041,24.693,24.775
24.846,24.775,26.704,26.196,25.14,26.367,25.602,25.861,25.858,25.614,25.57,26.384,26.306,26.436,24.692,25.994,25.215,24.76,26.306,25.435,25.758,26.194,25.891,25.677,26.307,25.917,25.096,25.14,25.06,25.481,26.41,25.909,26.543,26.037,25.758,25.485,25.677,25.696,25.602,24.538,25.57,25.661,25.023,25.096,25.626,25.816,26.105,24.875,24.692,25.614,26.026,25.872,26.886,26.931,25.961,25.891,25.98,26.225,26.166,25.872,25.872,25.909,25.816,25.842,23.685,25.861,25.755,24.598,24.722,26.217,25.023,25.485,24.496,26.217,25.758,25.861,25.398,25.415,25.369,25.662,25.759,25.602,25.602,25.63,26.79,26.151,25.739,25.602,25.144,26.544,26.741,25.481,24.603,24.598,24.678,26.639,25.518,25.57,25.57,25.518,25.481,26.055,25.861,26.109,25.661,25.979,26.14,25.594,25.267,25.06,24.522,24.79,25.001,25.335,25.634,24.908,24.908,25.661,26.725,25.754,25.909,26.676,25.708,25.14,26.591,26.826,27.06,25.602,25.891,25.85,25.662,24.875,25.398,25.546,25.697,25.861,25.602,24.171,24.77,25.335,25.485,26.73,25.57,25.857,25.891,25.284,25.614,24.598,25.755,25.436,25.739,25.662,25.598,24.019,24.598,26.604,26.289,25.735,25.993,26.122,26.518,26.642,26.224,26.449,25.546,26.225,25.335,25.331,25.708,25.98,25.481,25.272,26.629,25.758,25.533,26.196,25.909,26.726,25.891,25.306,25.06,25.902,25.214,26.023,25.435,26.67,25.505,25.481,26.595,25.626,25.708,25.415,25.74,25.436,25.857,25.758,27.114,26.62,26.193,26.196,26.196,25.891,25.891,25.968,25,24.658,25.073,25.162
24.109,24.064,25.601,25.126,24.242,25.473,25.095,24.945,24.794,24.692,24.598,25.348,25.33,25.086,24.242,25.708,24.922,24.633,25.397,24.944,25.059,25.074,24.638,24.603,25.369,24.598,24.481,24.264,23.861,24.537,25.594,25.144,25.696,25.073,24.794,23.92,24.603,24.722,24.496,23.215,24.522,24.889,24.434,24.497,24.633,24.941,25.166,24.434,24.22,24.692,25.368,25.059,26.105,25.991,24.94,24.838,25.096,25.096,25.019,24.941,24.598,24.658,24.722,24.722,23.017,25.318,25.335,23.861,24.476,25.228,24.922,25.144,24.355,25.27,24.692,25.271,23.92,24.227,24.355,24.522,24.497,24.496,24.259,24.522,25.708,24.94,25.095,25.073,24.537,25.406,25.758,24.761,23.344,24.429,24.313,25.614,24.722,24.302,24.522,24.366,24.269,24.875,24.889,25.059,24.598,25.214,25.161,24.722,24.308,24.11,23.801,24.177,24.065,24.496,24.27,24.019,24.104,24.77,25.533,24.963,25.059,25.815,24.434,24.22,25.452,25.696,25.95,24.537,24.964,25.001,25.001,24.259,24.837,24.481,24.945,25.398,25.095,24.242,24.366,24.366,24.77,25.709,24.537,24.903,24.722,24.603,24.633,23.377,24.813,24.638,24.522,24.512,24.366,22.907,23.463,25.758,25.505,25,25.214,25.266,25.85,25.398,25.166,25.672,24.22,25.386,24.355,24.302,24.522,25.096,24.847,25.024,25.661,25.144,24.775,25.126,25.385,25.708,24.889,24.598,24.537,25.001,24.521,25.661,24.476,25.661,24.558,24.435,25.708,25.068,24.889,24.837,24.775,24.692,24.813,24.794,26.14,25.739,25.095,25.57,25.059,25,25.228,25.451,24.537,24.137,24.522,24.598
22.013,21.682,23.396,23.045,22.112,23.514,22.748,22.847,22.779,22.13,22.321,23.508,23.507,23.289,22.261,23.61,22.892,22.462,23.429,23.186,22.958,23.404,22.862,22.615,22.862,22.749,21.93,22.495,22.13,22.26,23.61,23.186,24.126,23.207,22.748,22.112,22.748,23.045,22.847,21.183,22.495,22.663,22.388,22.388,22.839,22.56,23.343,22.156,21.865,22.779,23.186,23.269,24.171,23.879,22.862,23.29,23.208,23.377,23.131,22.616,22.892,22.899,22.847,22.663,20.91,23.081,23.269,22.058,22.405,23.193,22.951,23.131,22.13,23.734,23.186,22.907,22.058,21.712,21.75,22.388,22.471,22.686,22.592,22.495,23.629,23.376,23.296,23.377,22.951,24.001,23.92,22.471,21.094,22.05,22.295,24.087,22.847,22.748,22.495,22.686,22.615,22.847,23.186,23.801,22.862,23.584,23.08,22.584,22.338,22.049,22.085,21.865,21.865,22.156,22.295,22.112,21.75,23.045,23.878,23.248,23.377,24.064,22.862,22.404,23.214,23.61,23.955,22.748,23.017,23.017,22.9,22.405,22.847,22.56,22.899,23.214,23.186,21.836,22.495,22.663,23.017,24.087,22.748,22.98,23.045,22.404,22.779,21.512,22.616,22.624,22.847,22.592,22.624,21.249,21.512,23.825,23.584,23.186,23.659,23.659,24.019,23.734,23.357,23.533,22.404,23.357,22.217,22.13,22.615,23.463,22.958,22.907,23.949,23.081,22.958,23.584,23.825,24.242,22.624,22.616,22.663,23.102,22.861,23.629,22.958,23.684,22.892,22.749,24.018,22.592,22.892,22.951,22.862,22.295,23.045,23.016,24.413,23.825,23.831,23.92,23.584,23.716,23.514,23.684,22.686,22.156,22.059,22.623
17.78,17.805,19.46,19.377,18.281,20.347,19.394,19.207,18.826,18.491,18.491,20.085,19.652,19.573,18.826,20.452,19.46,18.612,19.94,20.07,19.852,20.184,19.207,18.749,18.92,18.672,17.9,18.345,18.491,18.92,19.851,19.837,20.99,20.279,19.525,18.883,19.46,19.852,19.102,16.931,19.066,19.119,18.769,18.883,19.207,19.12,19.377,18.083,18.345,19.46,19.714,20.346,20.742,20.791,19.327,19.837,20.071,19.574,19.653,19.207,18.826,19.101,18.92,18.672,17.323,19.461,19.606,17.78,18.75,20.085,20.071,19.394,18.769,20.084,20.071,19.837,18.173,17.805,17.9,18.238,18.409,18.672,18.345,18.106,20.279,20.346,20.279,19.852,19.605,20.898,20.802,18.769,17.9,18.409,18.672,21.127,19.46,19.207,19.102,18.883,19.46,18.92,20.517,20.742,19.119,20.542,19.851,19.378,18.492,18.345,17.781,17.507,17.805,18.491,18.345,17.9,18.173,19.31,20.503,19.94,20.705,20.909,19.12,19.394,19.836,19.715,19.836,18.92,19.46,19.852,19.606,18.826,19.378,18.901,19.31,19.525,19.715,18.75,19.207,19.525,19.605,20.387,19.048,19.94,19.46,18.408,18.769,17.533,19.102,18.92,19.207,18.346,19.12,17.269,18.238,20.279,20.516,19.837,20.516,20.451,20.991,19.852,19.119,19.851,18.408,19.882,18.826,18.672,19.101,19.882,19.653,19.526,20.618,20.085,20.183,20.705,21.302,21.259,19.048,18.769,19.207,19.715,19.572,19.94,19.048,20.07,19.378,19.822,20.79,19.377,19.378,19.394,19.12,18.612,19.207,19.46,21.592,20.909,20.346,21.355,20.79,20.815,20.851,20.196,19.207,18.612,18.173,19.377
11.248,10.91,12.387,12.129,11.248,14.522,14.259,13.92,12.388,12.218,11.248,13.357,13.356,13.08,13.081,14.258,13.801,12.388,13.919,14.258,13.357,13.862,12.471,10.791,11.76,12.388,10.543,11.356,11.356,12.47,13.357,13.357,16.091,14.365,13.289,13.081,14.366,14.722,12.471,9.2078,12.13,12.862,13.081,12.471,12.217,12.863,13.081,10.91,12.217,12.862,13.552,14.77,15.095,13.92,13.92,12.862,13.357,13.357,12.471,12.218,12.218,12.47,12.388,11.76,9.8521,13.357,13.553,10.91,11.76,15.095,14.522,13.357,12.388,14.365,14.366,13.357,11.76,9.3781,10.543,10.543,11.76,11.248,11.248,11.355,14.721,14.521,14.722,14.77,13.92,15.872,15.872,11.356,10.543,12.218,13.29,15.271,13.357,12.388,13.357,12.471,13.081,12.47,15.271,16.091,13.357,15.095,13.8,12.862,11.76,11.356,11.356,10.543,11.249,11.356,10.543,10.543,10.91,12.862,14.721,14.258,15.398,15.601,13.081,13.861,12.862,12.862,12.47,13.081,13.357,13.861,12.862,12.388,13.081,12.218,13.357,13.861,14.522,12.47,13.081,13.357,14.522,14.771,13.801,14.522,13.357,12.13,11.76,10.543,12.218,11.76,10.91,11.76,12.218,10.791,10.91,14.365,15.27,14.313,15.27,14.769,15.758,13.357,12.47,13.356,12.217,13.357,12.217,12.388,13.357,13.553,13.801,12.863,15.27,15.271,14.77,15.758,16.196,15.872,12.862,12.862,13.081,13.553,13.86,15.095,13.081,14.258,13.553,14.522,15.48,13.92,13.553,12.388,12.388,11.76,13.289,14.522,16.366,15.398,15.398,16.196,14.522,15.602,15.481,13.8,13.357,12.13,12.218,13.92
2.2172,4.7702,-1.7627,-4.7726,-1.7623,-4.7723,2.2173,2.2175,2.2177,-1.7619,-1.7618,-4.7722,-4.7728,-4.7728,-4.7723,-4.7726,-4.7724,-4.7723,-Inf,2.2167,-1.7621,-1.7614,-1.7617,1.2482,2.2178,1.2488,4.7704,-1.7618,-1.7618,-4.7725,-Inf,-4.7724,-1.7626,-1.7624,-4.7725,2.2175,9.3773,6.367,5.2279,5.2284,4.2587,5.2278,5.2277,5.228,5.2276,5.2283,4.7701,6.3674,-4.7724,-1.7617,-Inf,-1.7624,-4.7726,-1.7616,-4.7724,1.2487,-4.7719,-1.7618,-1.7619,-4.7722,-1.7619,-1.7621,-1.7619,-4.7722,-1.7615,2.2178,-1.7616,-4.7724,-4.7721,1.2482,2.2175,-Inf,-1.7619,4.7696,2.2173,2.2178,4.7703,5.2283,4.2588,5.228,4.2589,5.2278,2.2175,2.2173,-1.7623,-1.7624,1.2483,-1.7621,1.2482,2.2172,4.7698,5.2278,1.2488,2.2178,5.2278,4.7701,4.2587,5.2278,5.2276,4.2587,-Inf,2.2171,2.2174,5.2277,-1.762,-1.7622,6.3665,1.2485,-4.7718,2.2176,2.2177,4.2588,2.2178,2.2175,2.2175,1.2487,1.2486,-4.7727,1.2476,1.248,2.2171,-1.7627,-1.7618,-1.7619,4.2583,6.3669,6.3668,4.77,2.2176,2.2177,1.2486,2.2177,4.2588,2.2176,-1.7619,-4.7726,-4.7724,2.2174,-4.7723,-1.7622,-4.7721,2.2178,-1.7619,2.2172,-1.7621,-1.7621,2.2179,2.2177,-1.7619,1.2486,2.2173,-1.7615,-1.7615,-1.7616,2.2179,-4.7727,-1.7625,-1.762,2.2167,1.2475,5.2277,2.2173,4.7699,6.3665,4.2586,7.5324,5.2274,4.7705,1.2482,2.2179,-1.7619,-1.7613,2.2168,-1.762,6.3669,2.217,7.2685,5.2274,2.2175,4.259,2.2177,2.2175,5.2268,4.2585,2.2173,1.2479,2.2176,5.2282,5.2273,2.2173,2.2175,1.2484,2.2177,2.2176,-1.7621,-4.7723,7.5315,4.2583,2.217,5.2273,2.217,4.2585,6.3671,-1.7628,-4.7724,2.2173,5.2281,4.2585
14.258,14.522,13.356,13.357,12.217,12.388,12.217,12.218,13.357,12.218,12.388,13.081,12.217,12.217,11.248,12.47,10.91,12.388,12.129,10.542,11.248,10.91,13.357,13.92,14.259,13.357,13.861,14.366,12.218,10.279,12.129,10.542,11.355,10.542,11.248,11.356,14.77,13.357,11.76,13.862,14.77,14.366,14.77,14.366,13.357,13.802,14.259,14.522,12.862,9.3777,11.248,9.8513,10.542,13.357,9.8516,10.543,12.13,12.218,13.553,13.081,13.357,13.357,13.357,13.553,12.471,14.259,13.081,12.217,12.388,11.76,9.8518,13.081,12.388,12.217,11.76,12.218,15.228,14.259,14.366,14.722,15.271,14.522,14.77,13.553,13.357,10.909,9.8517,11.248,9.3773,12.47,12.217,14.522,12.862,13.357,12.217,13.357,13.081,13.92,13.357,13.553,12.47,13.357,9.2071,7.7804,10.542,10.791,15.227,12.471,13.082,13.553,13.357,14.259,13.357,13.081,12.471,13.357,12.471,13.92,13.356,9.8514,8.2377,11.248,11.356,9.3775,14.366,14.721,14.522,14.259,12.471,12.471,12.218,13.801,14.259,12.862,13.081,12.862,9.3774,10.91,9.8517,10.909,10.279,10.91,10.543,11.248,12.388,13.081,13.92,13.357,13.357,13.081,13.357,13.357,13.29,12.13,12.218,13.356,11.355,11.248,7.7798,10.278,12.217,12.388,14.522,14.521,13.357,14.522,13.081,12.862,13.357,12.388,12.217,10.543,12.217,9.3774,9.3772,8.2376,7.5318,10.542,13.081,13.357,13.357,10.543,12.47,11.76,11.76,13.356,13.357,12.471,13.552,13.357,13.081,12.862,13.553,13.357,12.47,10.279,9.2064,10.909,9.8513,7.5318,10.542,7.5321,8.238,12.47,12.217,13.357,12.388,12.217
